90 m²
132 m²
210 m²
345 m²
106 m²
60 m²
4312 m²
100 m²
156 m²
101 m²
120 m²
2242 m²
1360 m²
90 m²
117 m²
171 m²
4000 m²
220 m²
440 m²
100 m²
7000 m²
1020 m²
70 m²
50 m²
94 m²
210 m²
150 m²
840 m²
11200 m²
375 m²
84 m²
5000 m²
4800 m²
180 m²
70 m²
109 m²
85 m²
46 m²
190 m²
330 m²
480 m²
800 m²
312 m²
130 m²
1003 m²
190 m²
70 m²
115 m²
200 m²
4039 m²
364 m²
187 m²
182 m²
253 m²
141 m²
130 m²
130 m²
268 m²
57 m²
134 m²
170 m²
67 m²
4800 m²
9931 m²
300 m²
388 m²
60 m²
841 m²
4100 m²
4000 m²
1654 m²
178 m²
112 m²
385 m²
101 m²
262 m²
138 m²
217 m²
39 m²
40 m²
800 m²
21619 m²
80 m²
305 m²
309 m²
1800 m²
306 m²
85 m²
150 m²
170 m²
280 m²
176 m²
155 m²
170 m²
162 m²
1200 m²
330 m²
64 m²
78 m²
49 m²
52 m²
47 m²
47 m²
26 m²
40 m²
57 m²
47 m²
96 m²
97 m²
3286 m²
77 m²
120 m²
60 m²
142 m²
142 m²
5000 m²
164 m²
100 m²
2400 m²
1005 m²
2000 m²
940 m²
64 m²
1000 m²
190 m²
10000 m²
600 m²
162 m²
131 m²
223 m²
161 m²
165 m²
1200 m²
425 m²
158 m²
180 m²
127 m²
131 m²
181 m²
147 m²
122 m²
96 m²
110 m²
95 m²
96 m²
94 m²
2253 m²
617 m²
842 m²
320 m²
48714 m²
113 m²
200 m²
280 m²
175 m²
195 m²
1145 m²
170 m²
205 m²
110 m²
101 m²
420 m²
70 m²
60 m²
233 m²
373 m²
161 m²
211 m²
145 m²
54 m²
4100 m²
1900 m²
140 m²
115 m²
120 m²
146 m²
80 m²
80 m²
80 m²
511 m²
4040 m²
170 m²
1026 m²
199 m²
225 m²
347 m²
191 m²
130 m²
147 m²
55 m²
168 m²
168 m²
115 m²
224 m²
178 m²
233 m²
200 m²
170 m²
4000 m²
4114 m²
375 m²
250 m²
500 m²
29981 m²
100 m²
524 m²
80 m²
360 m²
435 m²
121 m²
157 m²
166 m²
7318 m²
144 m²
143 m²
109 m²
106 m²
492 m²
5800 m²
115 m²
325 m²
116 m²
480 m²
1625 m²
240 m²
157 m²
1928 m²
1000 m²
4337 m²
127 m²
67 m²
139 m²
82 m²
2400 m²
1200 m²
2375 m²
2000 m²
625 m²
4175 m²
200 m²
141 m²
141 m²
288 m²
56 m²
1007 m²
137 m²
138 m²
128 m²
135 m²
283 m²
737 m²
200 m²
120 m²
2704 m²
826 m²
210 m²
171 m²
97 m²
4027 m²
58 m²
430 m²
131 m²
131 m²
131 m²
